transaction_id,trans_group,procedure_name,instance_date,property_type,property_sub_type,property_usage,reg_type,area_name,building_name,project_name,nearest_landmark,nearest_metro,nearest_mall,rooms,has_parking,procedure_area,actual_worth,meter_sale_price
1-102-2025-101578,Sales,Sell - Pre registration,2025-10-13,Unit,Flat,Residential,Off-Plan Properties,Bukadra,Skyscape Aura,SKYSCAPE,,,,2 B/R,1,145.17,3898662.0,26855.84
1-11-2025-24953,Sales,Sell,2025-06-17,Unit,Flat,Residential,Existing Properties,Palm Jumeirah,JASH HAMAD - B18,,Burj Al Arab,Palm Jumeirah,Marina Mall,2 B/R,1,146.73,3325000.0,22660.67
1-41-2024-17891,Sales,Delayed Sell,2024-09-06,Land,,Commercial,Existing Properties,Madinat Hind 4,,DAMAC HILLS (2) - VIOLET,,,,,0,183.89,2115000.0,11501.44
1-102-2024-107528,Sales,Sell - Pre registration,2024-12-23,Unit,Flat,Residential,Off-Plan Properties,Zaabeel Second,Design Quarter - Tower B,DESIGN QUARTER,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,3 B/R,1,187.55,7054000.0,37611.3
1-11-2024-26146,Sales,Sell,2024-07-16,Unit,Flat,Residential,Existing Properties,Al Barshaa South Third,ORION BUILDING,ORION BUILDING,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,1 B/R,1,61.98,580000.0,9357.86
1-102-2025-65613,Sales,Sell - Pre registration,2025-07-23,Unit,Flat,Residential,Off-Plan Properties,Trade Center First,Trump Tower,Trump Tower,Burj Khalifa,Financial Centre,Dubai Mall,2 B/R,1,109.16,4094831.0,37512.19
1-102-2024-102187,Sales,Sell - Pre registration,2024-12-06,Unit,Flat,Residential,Off-Plan Properties,Madinat Al Mataar,AZIZI VENICE 9 -B,AZIZI VENICE 9 ,,,,Studio,1,34.66,730000.0,21061.74
1-41-2025-10204,Sales,Delayed Sell,2025-04-04,Land,,Other,Existing Properties,Al Yelayiss 1,,DAMAC ISLANDS - MALDIVES 4,,,,,0,144.03,2341000.0,16253.56
1-102-2024-89767,Sales,Sell - Pre registration,2024-10-24,Unit,Flat,Residential,Off-Plan Properties,Al Barsha South Fifth,ALTAI TOWER,ALTAI TOWER,Sports City Swimming Academy,Harbour Tower,Ibn-e-Battuta Mall,1 B/R,1,54.1,768964.0,14213.75
1-102-2024-2822,Sales,Sell - Pre registration,2024-01-17,Unit,Flat,Residential,Off-Plan Properties,Burj Khalifa,ROVE HOME RESIDENCES by IRTH,ROVE HOME RESIDENCES by IRTH,Downtown Dubai,Business Bay Metro Station,Dubai Mall,2 B/R,1,122.42,4021332.0,32848.65
1-11-2024-45253,Sales,Sell,2024-11-22,Villa,Villa,Residential,Existing Properties,Wadi Al Safa 6,,,Global Village,,,2 B/R,0,255.28,3970000.0,15551.55
1-102-2025-99137,Sales,Sell - Pre registration,2025-10-06,Unit,Flat,Residential,Off-Plan Properties,Trade Center Second,Jumeirah Residences Emirates Tower B,Jumeirah Residences Emirates Towers,,,,2 B/R,1,108.23,6509000.0,60140.44
1-102-2025-54974,Sales,Sell - Pre registration,2025-06-25,Unit,Flat,Residential,Off-Plan Properties,Hadaeq Sheikh Mohammed Bin Rashid,Lime Gardens,Lime Gardens ,Motor City,First Abu Dhabi Bank Metro Station,Mall of the Emirates,1 B/R,1,60.29,1525000.0,25294.41
1-102-2024-82369,Sales,Sell - Pre registration,2024-10-07,Unit,Flat,Residential,Off-Plan Properties,Al Barshaa South Second,Vincitore Aqua Dimore,Vincitore Aqua Dimore,Motor City,First Abu Dhabi Bank Metro Station,Mall of the Emirates,1 B/R,1,78.65,1277000.0,16236.49
1-102-2025-69942,Sales,Sell - Pre registration,2025-08-01,Unit,Flat,Residential,Off-Plan Properties,Palm Deira,Cotier House 1 by Imtiaz,COTIER HOUSE 1 BY IMTIAZ,,,,1 B/R,1,89.99,2239031.0,24880.9
1-11-2025-48005,Sales,Sell,2025-11-18,Unit,Flat,Residential,Existing Properties,Al Hebiah First,EDEN APARTMENTS,CASA FLORES AND EDEN APARTMENTS,Motor City,Dubai Internet City,Mall of the Emirates,1 B/R,1,95.79,917653.0,9579.84
1-102-2024-106771,Sales,Sell - Pre registration,2024-12-20,Unit,Flat,Residential,Off-Plan Properties,Business Bay,One by Binghatti,One by Binghatti ,Downtown Dubai,Business Bay Metro Station,Dubai Mall,1 B/R,1,109.3,2550000.0,23330.28
1-41-2025-27630,Sales,Delayed Sell,2025-10-17,Land,,Commercial,Existing Properties,Madinat Hind 4,,DAMAC HILLS (2) - VIOLET 4,,,,,0,112.24,2000000.0,17818.96
1-102-2024-105988,Sales,Sell - Pre registration,2024-12-18,Unit,Flat,Residential,Off-Plan Properties,Wadi Al Safa 3,Jade Tower,Jade Tower,IMG World Adventures,,,Studio,1,34.6,488578.0,14120.75
1-11-2025-17021,Sales,Sell,2025-04-25,Unit,Flat,Residential,Existing Properties,Al Warsan First,GLOBAL GREEN VIEW,,,Rashidiya Metro Station,City Centre Mirdif,1 B/R,1,61.5,400000.0,6504.07
1-102-2025-22017,Sales,Sell - Pre registration,2025-03-18,Unit,Flat,Residential,Off-Plan Properties,Al Jadaf,Binghatti Ivory,Binghatti Ivory,Downtown Dubai,Al Jadaf Metro Station,Dubai Mall,1 B/R,1,72.96,1200000.0,16447.37
1-11-2024-4596,Sales,Sell,2024-02-08,Unit,Flat,Residential,Existing Properties,Wadi Al Safa 3,SEVENTH HEAVEN,SEVENTH HEAVEN,IMG World Adventures,,,2 B/R,1,270.62,4400000.0,16258.96
1-102-2024-96164,Sales,Sell - Pre registration,2024-11-14,Unit,Flat,Residential,Off-Plan Properties,Al Barsha South Fourth,MAISON ELYSEE II,Maison Elysee II,Sports City Swimming Academy,Dubai Internet City,Mall of the Emirates,Studio,1,36.95,685902.0,18562.98
1-102-2025-9715,Sales,Sell - Pre registration,2025-02-06,Villa,Villa,Residential,Off-Plan Properties,Wadi Al Safa 5,,La Tilia at Villanova Phase 1,,,,3 B/R,0,175.0,2699000.0,15422.86
1-11-2025-7998,Sales,Sell,2025-02-26,Unit,Flat,Residential,Existing Properties,Business Bay,AVANTI TOWER,AVANTI TOWER,Downtown Dubai,Business Bay Metro Station,Dubai Mall,Studio,0,43.88,590000.0,13445.76
1-102-2024-31193,Sales,Sell - Pre registration,2024-05-13,Unit,Flat,Residential,Off-Plan Properties,Al Merkadh,Azizi Riviera 40,Azizi Riviera 40,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1 B/R,1,46.74,748140.0,16006.42
1-102-2025-72709,Sales,Sell - Pre registration,2025-08-11,Unit,Flat,Residential,Off-Plan Properties,Al Barsha South Fourth,Skyhills Residences 2,Skyhills Residences 2,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,38.57,762050.0,19757.58
1-102-2025-112523,Sales,Sell - Pre registration,2025-11-07,Unit,Flat,Residential,Off-Plan Properties,Palm Deira,Nuvana by Wadan,Nuvana by Wadan,,,,1 B/R,1,76.07,1606070.0,21113.05
1-102-2025-77025,Sales,Sell - Pre registration,2025-08-19,Unit,Flat,Residential,Off-Plan Properties,Madinat Dubai Almelaheyah,Talea,Talea,,,,1 B/R,1,70.33,2264000.0,32191.1
1-45-2024-552,Sales,Sell Development,2024-05-01,Unit,Flat,Residential,Existing Properties,Nad Al Shiba,PALACE TOWER T2,PALACE TOWER,IMG World Adventures,,,Studio,1,31.93,310000.0,9708.74
1-102-2024-64952,Sales,Sell - Pre registration,2024-08-26,Unit,Flat,Residential,Off-Plan Properties,Al Barshaa South Third,Beverly Boulevard,BEVERLY BOULEVARD,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,2 B/R,1,106.62,1673250.0,15693.58
1-102-2025-66522,Sales,Sell - Pre registration,2025-07-28,Unit,Flat,Residential,Off-Plan Properties,Trade Center First,Trump Tower,Trump Tower,Burj Khalifa,Financial Centre,Dubai Mall,3 B/R,1,202.85,11580066.0,57086.84
1-11-2024-37488,Sales,Sell,2024-10-03,Unit,Flat,Residential,Existing Properties,Al Hebiah Third,DAMAC HILLS - CARSON (B),DAMAC HILLS - CARSON ,Motor City,,,Studio,1,37.65,520000.0,13811.42
1-102-2025-130997,Sales,Sell - Pre registration,2025-12-22,Unit,Flat,Residential,Off-Plan Properties,Al Yelayiss 2,Fiori,Fiori,,,,2 B/R,1,86.96,1538888.0,17696.5
1-102-2024-83080,Sales,Sell - Pre registration,2024-10-08,Unit,Flat,Residential,Off-Plan Properties,Al Hebiah First,Sobha Orbis Tower E,Sobha Orbis,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,1 B/R,1,59.37,1177386.0,19831.33
1-102-2025-110324,Sales,Sell - Pre registration,2025-11-03,Unit,Flat,Residential,Off-Plan Properties,Nadd Hessa,Timez By Danube,Timez By Danube,IMG World Adventures,,,Studio,1,39.66,840840.0,21201.21
1-11-2024-6659,Sales,Sell,2024-02-27,Unit,Flat,Residential,Existing Properties,Al Barsha South Fourth,Binghatti Crest,Binghatti Crest,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1 B/R,1,68.68,800000.0,11648.22
1-11-2024-39564,Sales,Sell,2024-10-17,Unit,Flat,Residential,Existing Properties,Business Bay,PARAMOUNT TOWER HOTEL & RESIDENCES,PARAMOUNT TOWER HOTEL & RESIDENCES,Burj Khalifa,Business Bay Metro Station,Dubai Mall,2 B/R,1,122.82,2450000.0,19947.89
1-110-2024-1013,Sales,Lease to Own Registration,2024-12-24,Unit,Flat,Residential,Existing Properties,Business Bay,15 Northside - Tower 1,15 Northside,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Studio,1,35.15,900000.0,25604.55
1-102-2025-22092,Sales,Sell - Pre registration,2025-03-19,Unit,Flat,Residential,Off-Plan Properties,Wadi Al Safa 5,A 99,A 99,IMG World Adventures,,,3 B/R,1,119.73,1103637.0,9217.71
1-41-2025-10069,Sales,Delayed Sell,2025-04-03,Land,,Commercial,Existing Properties,Wadi Al Safa 5,,ATHLON BY AL DAR 2,,,,,0,947.16,13719946.0,14485.35
1-102-2024-101278,Sales,Sell - Pre registration,2024-12-02,Unit,Flat,Residential,Off-Plan Properties,Al Barsha South Fourth,GARDENIA 1&2,GARDENIA1 & 2,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1 B/R,1,86.57,535900.0,6190.37
1-11-2025-23372,Sales,Sell,2025-06-02,Land,,Commercial,Existing Properties,Abu Hail,,,Dubai International Airport,Abu Baker Al Siddique Metro Station,,,0,181.16,1000000.0,5519.98
1-102-2024-97410,Sales,Sell - Pre registration,2024-11-19,Unit,Flat,Residential,Off-Plan Properties,Al Barsha South Fifth,ELBRUS TOWER,ELBRUS TOWER,Sports City Swimming Academy,Damac Properties,Marina Mall,Studio,1,34.87,540486.0,15500.03
1-11-2025-6911,Sales,Sell,2025-02-19,Unit,Flat,Residential,Existing Properties,Al Thanyah Third,The Fairways North Tower,,Burj Al Arab,Nakheel Metro Station,Marina Mall,1 B/R,1,79.25,1750000.0,22082.02
1-102-2025-22405,Sales,Sell - Pre registration,2025-03-18,Villa,Villa,Residential,Off-Plan Properties,Wadi Al Safa 5,,ATHLON BY AL DAR 2,,,,3 B/R,0,184.0,3113928.0,16923.52
1-102-2025-65560,Sales,Sell - Pre registration,2025-07-22,Unit,Flat,Residential,Off-Plan Properties,Hadaeq Sheikh Mohammed Bin Rashid,Elvira 1,Elvira,,,,3 B/R,1,141.14,3800000.0,26923.62
1-102-2024-59383,Sales,Sell - Pre registration,2024-08-09,Unit,Flat,Residential,Off-Plan Properties,Bukadra,340 Riverside Crescent,340 Riverside Crescent,,,,2 B/R,1,105.73,2554967.0,24165.01
1-11-2024-16356,Sales,Sell,2024-05-13,Unit,Flat,Residential,Existing Properties,Business Bay,MERANO,MERANO TOWER,Downtown Dubai,Business Bay Metro Station,Dubai Mall,1 B/R,1,61.67,1150000.0,18647.64
1-102-2024-94592,Sales,Sell - Pre registration,2024-11-08,Unit,Flat,Residential,Off-Plan Properties,Al Barsha South Fourth,Dawn By Binghatti,Dawn by Binghatti,Sports City Swimming Academy,Dubai Internet City,Mall of the Emirates,1 B/R,1,80.56,1248000.0,15491.56
1-102-2024-4920,Sales,Sell - Pre registration,2024-01-31,Unit,Flat,Residential,Off-Plan Properties,Wadi Al Safa 3,Samana Barari Views,Samana Barari Views,,,,Studio,1,44.4,747900.0,16844.59
1-102-2024-72458,Sales,Sell - Pre registration,2024-09-17,Unit,Flat,Residential,Off-Plan Properties,Madinat Al Mataar,Golf Point Tower 2,Golf Point,Al Makhtoum International Airport,,,1 B/R,1,63.1,1065888.0,16892.04
1-11-2024-3717,Sales,Sell,2024-02-01,Unit,Flat,Residential,Existing Properties,Al Barsha South Fourth,BELGRAVIA 2,Belgravia 2,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,2 B/R,1,157.73,1840000.0,11665.5
1-102-2025-85091,Sales,Sell - Pre registration,2025-09-05,Unit,Flat,Residential,Off-Plan Properties,Me'Aisem First,Samana Sky Views,Samana Sky Views,Sports City Swimming Academy,Damac Properties,Marina Mall,1 B/R,1,63.62,970667.0,15257.26
1-102-2025-117666,Sales,Sell - Pre registration,2025-11-18,Unit,Flat,Residential,Off-Plan Properties,Madinat Al Mataar,Wadaa - Altura 2,Waada - Altura 2,,,,Studio,1,37.28,470000.0,12607.3
1-102-2024-71006,Sales,Sell - Pre registration,2024-09-12,Unit,Flat,Residential,Off-Plan Properties,Bukadra,310 Riverside Crescent,310 Riverside Crescent,,,,1 B/R,1,61.32,1593997.0,25994.73
1-102-2024-90230,Sales,Sell - Pre registration,2024-10-25,Unit,Flat,Residential,Off-Plan Properties,Wadi Al Safa 5,Building 5 - JADE,Verdes by Haven 1,,,,1 B/R,1,74.55,1220088.0,16366.04
1-11-2025-29659,Sales,Sell,2025-07-14,Unit,Flat,Residential,Existing Properties,Al Barshaa South Third,Lincoln Park B,LINCOLN PARK,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,Studio,1,37.13,410000.0,11042.28
1-41-2025-10656,Sales,Delayed Sell,2025-04-09,Land,,Other,Existing Properties,Al Yelayiss 1,,DAMAC ISLANDS - BORA BORA 3,,,,,0,143.92,2353230.0,16350.96
1-102-2024-62554,Sales,Sell - Pre registration,2024-08-19,Villa,Villa,Residential,Off-Plan Properties,Al Yufrah 1,,The Valley - Venera,,,,4 B/R,0,395.86,3496888.0,8833.65
1-102-2024-79556,Sales,Sell - Pre registration,2024-10-01,Villa,Villa,Residential,Off-Plan Properties,Dubai Investment Park Second,,DAMAC RIVERSIDE - LUSH,,,,4 B/R,0,145.04,2076000.0,14313.29
1-102-2024-61807,Sales,Sell - Pre registration,2024-08-15,Unit,Flat,Residential,Off-Plan Properties,Bukadra,340 Riverside Crescent,340 Riverside Crescent,,,,1 B/R,1,64.11,1638916.0,25564.12
1-102-2025-97563,Sales,Sell - Pre registration,2025-10-03,Unit,Flat,Residential,Off-Plan Properties,Al Barsha South Fourth,Skyhills Residences 2,Skyhills Residences 2,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,38.57,775000.0,20093.34
1-11-2024-21112,Sales,Sell,2024-06-10,Unit,Office,Commercial,Existing Properties,Al Thanyah Fifth,Tiffany Towers,TIFFANY TOWERS,Burj Al Arab,Damac Properties,Marina Mall,Office,1,118.3,1300000.0,10989.01
1-11-2025-13481,Sales,Sell,2025-04-03,Unit,Office,Commercial,Existing Properties,Al Thanyah First,Grosvenor Business Tower,,Burj Al Arab,Dubai Internet City,Mall of the Emirates,Office,1,125.46,2000000.0,15941.34
1-102-2024-67374,Sales,Sell - Pre registration,2024-09-03,Unit,Flat,Residential,Off-Plan Properties,Me'Aisem First,Samana Lake Views 2,Samana Lake Views 2,Sports City Swimming Academy,Damac Properties,Marina Mall,Studio,1,39.04,621810.0,15927.51
1-11-2024-34791,Sales,Sell,2024-09-19,Villa,,Residential,Existing Properties,Mankhool,,,Burj Khalifa,ADCB Metro Station,Dubai Mall,,0,929.03,6000000.0,6458.35
1-11-2024-18587,Sales,Sell,2024-05-27,Unit,Flat,Residential,Existing Properties,Business Bay,SAFEER TOWER 1,SAFEER TOWER 1,Downtown Dubai,Business Bay Metro Station,Dubai Mall,Studio,1,39.64,665000.0,16775.98
1-110-2025-465,Sales,Lease to Own Registration,2025-07-16,Unit,Flat,Residential,Existing Properties,Jabal Ali First,THE NOOK 2-1,The Nook,Expo 2020 Site,ENERGY Metro Station,Ibn-e-Battuta Mall,2 B/R,1,70.45,1070000.0,15188.08
1-11-2025-18552,Sales,Sell,2025-05-05,Unit,Flat,Residential,Existing Properties,Al Warsan First,INDIGO SPECTRUM 1,INDIGO SPECTRUM1,,Rashidiya Metro Station,City Centre Mirdif,1 B/R,1,76.18,560000.0,7351.01
1-41-2024-10937,Sales,Delayed Sell,2024-06-03,Unit,Flat,Residential,Existing Properties,Al Kifaf,PARK GATE RESIDENCES 4,Park Gate Residences,Burj Khalifa,Al Jafiliya Metro Station,Dubai Mall,3 B/R,1,200.24,4300000.0,21474.23
1-102-2025-105460,Sales,Sell - Pre registration,2025-10-21,Unit,Flat,Residential,Off-Plan Properties,Wadi Al Safa 5,Reef 998,Reef 998,,,,2 B/R,1,93.95,1400401.0,14905.81
1-102-2025-93495,Sales,Sell - Pre registration,2025-09-24,Unit,Flat,Residential,Off-Plan Properties,Madinat Al Mataar,Azizi Venice 16,Azizi Venice 16,,,,Studio,1,35.93,786000.0,21875.87
1-102-2025-23117,Sales,Sell - Pre registration,2025-03-20,Villa,Villa,Residential,Off-Plan Properties,Al Yufrah 1,,The Valley - Avena,,,,4 B/R,0,300.56,4406888.0,14662.26
1-41-2024-4009,Sales,Delayed Sell,2024-02-27,Unit,Flat,Residential,Existing Properties,Hadaeq Sheikh Mohammed Bin Rashid,Golfville Block A,Golf ville,IMG World Adventures,Noor Bank Metro Station,Mall of the Emirates,1 B/R,1,47.09,1100000.0,23359.52
1-11-2025-53262,Sales,Sell,2025-12-24,Unit,Flat,Residential,Existing Properties,Al Qusais Industrial Fifth,Kriscon Tower,,Dubai International Airport,Al Qusais Metro Station,City Centre Mirdif,1 B/R,1,71.77,463800.0,6462.31
1-102-2025-132404,Sales,Sell - Pre registration,2025-12-25,Unit,Flat,Residential,Off-Plan Properties,Wadi Al Safa 2,EMPIRE LAKE VIEWS,EMPIRE LAKEVIEWS,IMG World Adventures,,,1 B/R,1,70.06,1049777.0,14983.97
1-41-2025-13522,Sales,Delayed Sell,2025-05-05,Land,,Other,Existing Properties,Al Yelayiss 1,,DAMAC ISLANDS - BORA BORA 2,,,,,0,144.01,2377000.0,16505.8
1-102-2025-47434,Sales,Sell - Pre registration,2025-06-03,Unit,Flat,Residential,Off-Plan Properties,Wadi Al Safa 5,THE BOULEVARD BY PRESTIGE ONE,THE BOULEVARD BY PRESTIGE ONE ,IMG World Adventures,,,Studio,1,42.41,672100.0,15847.68
1-102-2024-3788,Sales,Sell - Pre registration,2024-01-19,Villa,Villa,Residential,Off-Plan Properties,Wadi Al Safa 5,,Arabain Ranches lll - Bliss,,,,3 B/R,0,130.27,2500000.0,19190.91
1-41-2025-4051,Sales,Delayed Sell,2025-01-20,Land,,Residential,Existing Properties,Hadaeq Sheikh Mohammed Bin Rashid,,Golf Place ll,IMG World Adventures,Noor Bank Metro Station,Mall of the Emirates,,0,693.43,18000000.0,25957.92
1-102-2024-14676,Sales,Sell - Pre registration,2024-03-11,Unit,Flat,Residential,Off-Plan Properties,Wadi Al Safa 3,Samana Barari Views 2,Samana Barari Views 2,,,,Studio,1,39.0,650000.0,16666.67
1-102-2025-98539,Sales,Sell - Pre registration,2025-10-03,Unit,Flat,Residential,Off-Plan Properties,Wadi Al Safa 5,AG 7EVEN,AG 7EVEN,IMG World Adventures,,,Studio,1,34.5,425000.0,12318.84
1-11-2025-47189,Sales,Sell,2025-11-11,Land,,Commercial,Existing Properties,Me'Aisem First,,JUMEIRAH GOLF ESTATES,,,,,0,57.64,210947.0,3659.73
1-102-2025-113003,Sales,Sell - Pre registration,2025-11-10,Unit,Flat,Residential,Off-Plan Properties,Nadd Hessa,Timez By Danube,Timez By Danube,IMG World Adventures,,,Studio,1,39.66,843900.0,21278.37
1-102-2024-38346,Sales,Sell - Pre registration,2024-05-31,Unit,Flat,Residential,Off-Plan Properties,Al Barsha South Fourth,Cello Residences - Tower A,Cello Residences,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1 B/R,1,82.52,1027000.0,12445.47
1-11-2025-39545,Sales,Sell,2025-09-25,Unit,Flat,Residential,Existing Properties,Al Merkadh,Azizi Riviera 11,Azizi Riviera 11,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,3 B/R,1,132.97,1950000.0,14664.96
1-102-2025-80481,Sales,Sell - Pre registration,2025-08-26,Unit,Flat,Residential,Off-Plan Properties,Wadi Al Safa 2,BELGRAVIA GARDENS - TOWER B,BELGRAVIA GARDENS,IMG World Adventures,,,1 B/R,1,74.44,1277828.0,17165.88
1-11-2025-7076,Sales,Sell,2025-02-20,Unit,Flat,Residential,Existing Properties,Al Yelayiss 2,TOWN SQUARE ZAHRA BREEZE 4A,TOWN SQUARE ZAHRA,Dubai Cycling Course,,,2 B/R,1,88.01,1000000.0,11362.35
1-102-2025-3847,Sales,Sell - Pre registration,2025-01-20,Unit,Flat,Residential,Off-Plan Properties,Al Thanyah Fifth,Diamondz By Danube,Diamondz By Danube ,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,Studio,1,38.91,1139000.0,29272.68
1-11-2024-41738,Sales,Sell,2024-11-04,Unit,Stacked Townhouses,Residential,Existing Properties,Madinat Al Mataar,The Pulse Townhouses Cluster 4,THE PULSE TOWNHOUSES,Expo 2020 Site,,,2 B/R,1,203.14,1890000.0,9303.93
1-102-2024-53279,Sales,Sell - Pre registration,2024-07-24,Unit,Hotel Rooms,Hospitality ,Off-Plan Properties,World Islands,Marbella Resort Hotel,"Marbella Resort Hotel, a Vignette Collection world Islands Dubai",,,,Studio,0,45.13,2477454.0,54895.95
1-102-2025-63802,Sales,Sell - Pre registration,2025-07-17,Unit,Flat,Residential,Off-Plan Properties,Al Jadaf,Binghatti Starlight,Binghatti Starlight,,,,Studio,1,41.48,958000.0,23095.47
1-102-2024-17039,Sales,Sell - Pre registration,2024-03-19,Unit,Flat,Residential,Off-Plan Properties,Al Merkadh,Azizi Riviera 46,Azizi Riviera 46,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Studio,1,28.09,550000.0,19579.92
1-102-2024-39839,Sales,Sell - Pre registration,2024-06-04,Villa,Villa,Residential,Off-Plan Properties,Wadi Al Safa 5,,Arabian Ranches lll - June,,,,4 B/R,0,300.0,4200000.0,14000.0
1-102-2025-111983,Sales,Sell - Pre registration,2025-11-06,Unit,Flat,Residential,Off-Plan Properties,Wadi Al Safa 5,AZUL,Rise by Athlon 1,,,,1 B/R,1,92.96,1713768.0,18435.54
1-102-2025-128199,Sales,Sell - Pre registration,2025-12-15,Unit,Flat,Residential,Off-Plan Properties,Wadi Al Safa 3,Samana Barari Heights,Samana Barari Heights,IMG World Adventures,,,Studio,1,39.22,814000.0,20754.72
1-11-2025-31515,Sales,Sell,2025-07-25,Unit,Flat,Residential,Existing Properties,Marsa Dubai,Murjan 1,,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,1 B/R,1,102.71,1770000.0,17232.99
1-102-2025-13702,Sales,Sell - Pre registration,2025-02-20,Unit,Flat,Residential,Off-Plan Properties,Madinat Dubai Almelaheyah,Saria by Beyond,Saria,,,,2 B/R,1,117.9,3061000.0,25962.68
1-102-2025-23268,Sales,Sell - Pre registration,2025-03-20,Unit,Flat,Residential,Off-Plan Properties,Al Barsha South Fourth,Dawn By Binghatti,Dawn by Binghatti,Sports City Swimming Academy,Dubai Internet City,Mall of the Emirates,Studio,1,46.61,750000.0,16090.97
1-102-2025-123572,Sales,Sell - Pre registration,2025-12-04,Unit,Flat,Residential,Off-Plan Properties,Madinat Al Mataar,Wadaa - Altura 2,Waada - Altura 2,,,,Studio,1,40.85,524000.0,12827.42
